epsilon_a sigma_a sigma_r epsilon_r epsilon_s p q x x
0.00528 124.0231965 100 0.002417435429 0.00447418819 108.0077322 24.02319652 3.312490617 1.789762038 
0.0053 124.1141935 100 0.002426592381 0.004491135873 108.0380645 24.11419348 3.312490617 1.789762038 
0.00532 124.2051904 100 0.002435749333 0.004508083556 108.0683968 24.20519043 3.312490617 1.789762038 
0.00534 124.2961874 100 0.002444906286 0.004525031238 108.0987291 24.29618739 3.312490617 1.789762038 
0.00536 124.3871843 100 0.002454063238 0.004541978921 108.1290614 24.38718435 3.312490617 1.789762038 
0.00538 124.4781813 100 0.00246322019 0.004558926603 108.1593938 24.4781813 3.312490617 1.789762038 
0.0054 124.5691783 100 0.002472377143 0.004575874286 108.1897261 24.56917826 3.312490617 1.789762038 
0.00542 124.6601752 100 0.002481534095 0.004592821968 108.2200584 24.66017522 3.312490617 1.789762038 
0.00544 124.7511722 100 0.002490691048 0.004609769651 108.2503907 24.75117217 3.312490617 1.789762038 
0.00546 124.8421691 100 0.002499848 0.004626717333 108.280723 24.84216913 3.312490617 1.789762038 
0.00548 124.9331661 100 0.002509004952 0.004643665016 108.3110554 24.93316609 3.312490617 1.789762038 
0.0055 125.024163 100 0.002518161905 0.004660612698 108.3413877 25.02416304 3.312490617 1.789762038 
0.00552 125.11516 100 0.002527318857 0.004677560381 108.37172 25.11516 3.312490617 1.789762038 
0.00554 125.206157 100 0.00253647581 0.004694508063 108.4020523 25.20615696 3.312490617 1.789762038 
0.00556 125.2971539 100 0.002545632762 0.004711455746 108.4323846 25.29715391 3.312490617 1.789762038 
0.00558 125.3881509 100 0.002554789714 0.004728403429 108.462717 25.38815087 3.312490617 1.789762038 
0.0056 125.4791478 100 0.002563946667 0.004745351111 108.4930493 25.47914783 3.312490617 1.789762038 
0.00562 125.5701448 100 0.002573103619 0.004762298794 108.5233816 25.57014478 3.312490617 1.789762038 
0.00564 125.6611417 100 0.002582260571 0.004779246476 108.5537139 25.66114174 3.312490617 1.789762038 
0.00566 125.7521387 100 0.002591417524 0.004796194159 108.5840462 25.7521387 3.312490617 1.789762038 
0.00568 125.8431357 100 0.002600574476 0.004813141841 108.6143786 25.84313565 3.312490617 1.789762038 
0.0057 125.9341326 100 0.002609731429 0.004830089524 108.6447109 25.93413261 3.312490617 1.789762038 
0.00572 126.0251296 100 0.002618888381 0.004847037206 108.6750432 26.02512957 3.312490617 1.789762038 
0.00574 126.1161265 100 0.002628045333 0.004863984889 108.7053755 26.11612652 3.312490617 1.789762038 
0.00576 126.2071235 100 0.002637202286 0.004880932571 108.7357078 26.20712348 3.312490617 1.789762038 
0.00578 126.2981204 100 0.002646359238 0.004897880254 108.7660401 26.29812043 3.312490617 1.789762038 
0.0058 126.3891174 100 0.00265551619 0.004914827937 108.7963725 26.38911739 3.312490617 1.789762038 
0.00582 126.4801143 100 0.002664673143 0.004931775619 108.8267048 26.48011435 3.312490617 1.789762038 
0.00584 126.5711113 100 0.002673830095 0.004948723302 108.8570371 26.5711113 3.312490617 1.789762038 
0.00586 126.6621083 100 0.002682987048 0.004965670984 108.8873694 26.66210826 3.312490617 1.789762038 
0.00588 126.7531052 100 0.002692144 0.004982618667 108.9177017 26.75310522 3.312490617 1.789762038 
0.0059 126.8441022 100 0.002701300952 0.004999566349 108.9480341 26.84410217 3.312490617 1.789762038 
0.00592 126.9350991 100 0.002710457905 0.005016514032 108.9783664 26.93509913 3.312490617 1.789762038 
0.00594 127.0260961 100 0.002719614857 0.005033461714 109.0086987 27.02609609 3.312490617 1.789762038 
0.00596 127.117093 100 0.00272877181 0.005050409397 109.039031 27.11709304 3.312490617 1.789762038 
0.00598 127.20809 100 0.002737928762 0.005067357079 109.0693633 27.20809 3.312490617 1.789762038 
0.006 127.299087 100 0.002747085714 0.005084304762 109.0996957 27.29908696 3.312490617 1.789762038 
0.00602 127.3900839 100 0.002756242667 0.005101252444 109.130028 27.39008391 3.312490617 1.789762038 
0.00604 127.4810809 100 0.002765399619 0.005118200127 109.1603603 27.48108087 3.312490617 1.789762038 
0.00606 127.5720778 100 0.002774556571 0.00513514781 109.1906926 27.57207783 3.312490617 1.789762038 
0.00608 127.6630748 100 0.002783713524 0.005152095492 109.2210249 27.66307478 3.312490617 1.789762038 
0.0061 127.7540717 100 0.002792870476 0.005169043175 109.2513572 27.75407174 3.312490617 1.789762038 
0.00612 127.8450687 100 0.002802027429 0.005185990857 109.2816896 27.8450687 3.312490617 1.789762038 
0.00614 127.9360657 100 0.002811184381 0.00520293854 109.3120219 27.93606565 3.312490617 1.789762038 
0.00616 128.0270626 100 0.002820341333 0.005219886222 109.3423542 28.02706261 3.312490617 1.789762038 
0.00618 128.1180596 100 0.002829498286 0.005236833905 109.3726865 28.11805957 3.312490617 1.789762038 
0.0062 128.2090565 100 0.002838655238 0.005253781587 109.4030188 28.20905652 3.312490617 1.789762038 
0.00622 128.3000535 100 0.00284781219 0.00527072927 109.4333512 28.30005348 3.312490617 1.789762038 
0.00624 128.3910504 100 0.002856969143 0.005287676952 109.4636835 28.39105043 3.312490617 1.789762038 
0.00626 128.4820474 100 0.002866126095 0.005304624635 109.4940158 28.48204739 3.312490617 1.789762038 
0.00628 128.5730443 100 0.002875283048 0.005321572317 109.5243481 28.57304435 3.312490617 1.789762038 
0.0063 128.6640413 100 0.00288444 0.00533852 109.5546804 28.6640413 3.312490617 1.789762038 
0.00632 128.7550383 100 0.002893596952 0.005355467683 109.5850128 28.75503826 3.312490617 1.789762038 
0.00634 128.8460352 100 0.002902753905 0.005372415365 109.6153451 28.84603522 3.312490617 1.789762038 
0.00636 128.9370322 100 0.002911910857 0.005389363048 109.6456774 28.93703217 3.312490617 1.789762038 
0.00638 129.0280291 100 0.00292106781 0.00540631073 109.6760097 29.02802913 3.312490617 1.789762038 
0.0064 129.1190261 100 0.002930224762 0.005423258413 109.706342 29.11902609 3.312490617 1.789762038 
0.00642 129.210023 100 0.002939381714 0.005440206095 109.7366743 29.21002304 3.312490617 1.789762038 
0.00644 129.30102 100 0.002948538667 0.005457153778 109.7670067 29.30102 3.312490617 1.789762038 
0.00646 129.392017 100 0.002957695619 0.00547410146 109.797339 29.39201696 3.312490617 1.789762038 
0.00648 129.4830139 100 0.002966852571 0.005491049143 109.8276713 29.48301391 3.312490617 1.789762038 
0.0065 129.5740109 100 0.002976009524 0.005507996825 109.8580036 29.57401087 3.312490617 1.789762038 
0.00652 129.6650078 100 0.002985166476 0.005524944508 109.8883359 29.66500783 3.312490617 1.789762038 
0.00654 129.7560048 100 0.002994323429 0.00554189219 109.9186683 29.75600478 3.312490617 1.789762038 
0.00656 129.8470017 100 0.003003480381 0.005558839873 109.9490006 29.84700174 3.312490617 1.789762038 
0.00658 129.9379987 100 0.003012637333 0.005575787556 109.9793329 29.9379987 3.312490617 1.789762038 
0.0066 130.0289957 100 0.003021794286 0.005592735238 110.0096652 30.02899565 3.312490617 1.789762038 
0.00662 130.1199926 100 0.003030951238 0.005609682921 110.0399975 30.11999261 3.312490617 1.789762038 
0.00664 130.2109896 100 0.00304010819 0.005626630603 110.0703299 30.21098957 3.312490617 1.789762038 
0.00666 130.3019865 100 0.003049265143 0.005643578286 110.1006622 30.30198652 3.312490617 1.789762038 
0.00668 130.3929835 100 0.003058422095 0.005660525968 110.1309945 30.39298348 3.312490617 1.789762038 
0.0067 130.4839804 100 0.003067579048 0.005677473651 110.1613268 30.48398043 3.312490617 1.789762038 
0.00672 130.5749774 100 0.003076736 0.005694421333 110.1916591 30.57497739 3.312490617 1.789762038 
0.00674 130.6659743 100 0.003085892952 0.005711369016 110.2219914 30.66597435 3.312490617 1.789762038 
0.00676 130.7569713 100 0.003095049905 0.005728316698 110.2523238 30.7569713 3.312490617 1.789762038 
0.00678 130.8479683 100 0.003104206857 0.005745264381 110.2826561 30.84796826 3.312490617 1.789762038 
0.0068 130.9389652 100 0.00311336381 0.005762212063 110.3129884 30.93896522 3.312490617 1.789762038 
0.00682 131.0299622 100 0.003122520762 0.005779159746 110.3433207 31.02996217 3.312490617 1.789762038 
0.00684 131.1209591 100 0.003131677714 0.005796107429 110.373653 31.12095913 3.312490617 1.789762038 
0.00686 131.2119561 100 0.003140834667 0.005813055111 110.4039854 31.21195609 3.312490617 1.789762038 
0.00688 131.302953 100 0.003149991619 0.005830002794 110.4343177 31.30295304 3.312490617 1.789762038 
0.0069 131.39395 100 0.003159148571 0.005846950476 110.46465 31.39395 3.312490617 1.789762038 
0.00692 131.484947 100 0.003168305524 0.005863898159 110.4949823 31.48494696 3.312490617 1.789762038 
0.00694 131.5759439 100 0.003177462476 0.005880845841 110.5253146 31.57594391 3.312490617 1.789762038 
0.00696 131.6669409 100 0.003186619429 0.005897793524 110.555647 31.66694087 3.312490617 1.789762038 
0.00698 131.7579378 100 0.003195776381 0.005914741206 110.5859793 31.75793783 3.312490617 1.789762038 
0.007 131.8489348 100 0.003204933333 0.005931688889 110.6163116 31.84893478 3.312490617 1.789762038 
0.00702 131.9399317 100 0.003214090286 0.005948636571 110.6466439 31.93993174 3.312490617 1.789762038 
0.00704 132.0309287 100 0.003223247238 0.005965584254 110.6769762 32.0309287 3.312490617 1.789762038 
0.00706 132.1219257 100 0.00323240419 0.005982531937 110.7073086 32.12192565 3.312490617 1.789762038 
0.00708 132.2129226 100 0.003241561143 0.005999479619 110.7376409 32.21292261 3.312490617 1.789762038 
0.0071 132.3039196 100 0.003250718095 0.006016427302 110.7679732 32.30391957 3.312490617 1.789762038 
0.00712 132.3949165 100 0.003259875048 0.006033374984 110.7983055 32.39491652 3.312490617 1.789762038 
0.00714 132.4859135 100 0.003269032 0.006050322667 110.8286378 32.48591348 3.312490617 1.789762038 
0.00716 132.5769104 100 0.003278188952 0.006067270349 110.8589701 32.57691043 3.312490617 1.789762038 
0.00718 132.6679074 100 0.003287345905 0.006084218032 110.8893025 32.66790739 3.312490617 1.789762038 
0.0072 132.7589043 100 0.003296502857 0.006101165714 110.9196348 32.75890435 3.312490617 1.789762038 
0.00722 132.8499013 100 0.00330565981 0.006118113397 110.9499671 32.8499013 3.312490617 1.789762038 
0.00724 132.9408983 100 0.003314816762 0.006135061079 110.9802994 32.94089826 3.312490617 1.789762038 
0.00726 133.0318952 100 0.003323973714 0.006152008762 111.0106317 33.03189522 3.312490617 1.789762038 
0.00728 133.1228922 100 0.003333130667 0.006168956444 111.0409641 33.12289217 3.312490617 1.789762038 
0.0073 133.2138891 100 0.003342287619 0.006185904127 111.0712964 33.21388913 3.312490617 1.789762038 
0.00732 133.3048861 100 0.003351444571 0.00620285181 111.1016287 33.30488609 3.312490617 1.789762038 
0.00734 133.395883 100 0.003360601524 0.006219799492 111.131961 33.39588304 3.312490617 1.789762038 
0.00736 133.48688 100 0.003369758476 0.006236747175 111.1622933 33.48688 3.312490617 1.789762038 
0.00738 133.577877 100 0.003378915429 0.006253694857 111.1926257 33.57787696 3.312490617 1.789762038 
0.0074 133.6688739 100 0.003388072381 0.00627064254 111.222958 33.66887391 3.312490617 1.789762038 
0.00742 133.7598709 100 0.003397229333 0.006287590222 111.2532903 33.75987087 3.312490617 1.789762038 
0.00744 133.8508678 100 0.003406386286 0.006304537905 111.2836226 33.85086783 3.312490617 1.789762038 
0.00746 133.9418648 100 0.003415543238 0.006321485587 111.3139549 33.94186478 3.312490617 1.789762038 
0.00748 134.0328617 100 0.00342470019 0.00633843327 111.3442872 34.03286174 3.312490617 1.789762038 
0.0075 134.1238587 100 0.003433857143 0.006355380952 111.3746196 34.1238587 3.312490617 1.789762038 
0.00752 134.2148557 100 0.003443014095 0.006372328635 111.4049519 34.21485565 3.312490617 1.789762038 
0.00754 134.3058526 100 0.003452171048 0.006389276317 111.4352842 34.30585261 3.312490617 1.789762038 
0.00756 134.3968496 100 0.003461328 0.006406224 111.4656165 34.39684957 3.312490617 1.789762038 
0.00758 134.4878465 100 0.003470484952 0.006423171683 111.4959488 34.48784652 3.312490617 1.789762038 
0.0076 134.5788435 100 0.003479641905 0.006440119365 111.5262812 34.57884348 3.312490617 1.789762038 
0.00762 134.6698404 100 0.003488798857 0.006457067048 111.5566135 34.66984043 3.312490617 1.789762038 
0.00764 134.7608374 100 0.00349795581 0.00647401473 111.5869458 34.76083739 3.312490617 1.789762038 
0.00766 134.8518343 100 0.003507112762 0.006490962413 111.6172781 34.85183435 3.312490617 1.789762038 
0.00768 134.9428313 100 0.003516269714 0.006507910095 111.6476104 34.9428313 3.312490617 1.789762038 
0.0077 135.0338283 100 0.003525426667 0.006524857778 111.6779428 35.03382826 3.312490617 1.789762038 
0.00772 135.1248252 100 0.003534583619 0.00654180546 111.7082751 35.12482522 3.312490617 1.789762038 
0.00774 135.2158222 100 0.003543740571 0.006558753143 111.7386074 35.21582217 3.312490617 1.789762038 
0.00776 135.3068191 100 0.003552897524 0.006575700825 111.7689397 35.30681913 3.312490617 1.789762038 
0.00778 135.3978161 100 0.003562054476 0.006592648508 111.799272 35.39781609 3.312490617 1.789762038 
0.0078 135.488813 100 0.003571211429 0.00660959619 111.8296043 35.48881304 3.312490617 1.789762038 
0.00782 135.57981 100 0.003580368381 0.006626543873 111.8599367 35.57981 3.312490617 1.789762038 
0.00784 135.670807 100 0.003589525333 0.006643491556 111.890269 35.67080696 3.312490617 1.789762038 
0.00786 135.7618039 100 0.003598682286 0.006660439238 111.9206013 35.76180391 3.312490617 1.789762038 
0.00788 135.8528009 100 0.003607839238 0.006677386921 111.9509336 35.85280087 3.312490617 1.789762038 
0.0079 135.9437978 100 0.00361699619 0.006694334603 111.9812659 35.94379783 3.312490617 1.789762038 
0.00792 136.0347948 100 0.003626153143 0.006711282286 112.0115983 36.03479478 3.312490617 1.789762038 
0.00794 136.1257917 100 0.003635310095 0.006728229968 112.0419306 36.12579174 3.312490617 1.789762038 
0.00796 136.2167887 100 0.003644467048 0.006745177651 112.0722629 36.2167887 3.312490617 1.789762038 
0.00798 136.3077857 100 0.003653624 0.006762125333 112.1025952 36.30778565 3.312490617 1.789762038 
0.008 136.3987826 100 0.003662780952 0.006779073016 112.1329275 36.39878261 3.312490617 1.789762038 
0.00802 136.4897796 100 0.003671937905 0.006796020698 112.1632599 36.48977957 3.312490617 1.789762038 
0.00804 136.5807765 100 0.003681094857 0.006812968381 112.1935922 36.58077652 3.312490617 1.789762038 
0.00806 136.6717735 100 0.00369025181 0.006829916063 112.2239245 36.67177348 3.312490617 1.789762038 
0.00808 136.7627704 100 0.003699408762 0.006846863746 112.2542568 36.76277043 3.312490617 1.789762038 
0.0081 136.8537674 100 0.003708565714 0.006863811429 112.2845891 36.85376739 3.312490617 1.789762038 
0.00812 136.9447643 100 0.003717722667 0.006880759111 112.3149214 36.94476435 3.312490617 1.789762038 
0.00814 137.0357613 100 0.003726879619 0.006897706794 112.3452538 37.0357613 3.312490617 1.789762038 
0.00816 137.1267583 100 0.003736036571 0.006914654476 112.3755861 37.12675826 3.312490617 1.789762038 
0.00818 137.2177552 100 0.003745193524 0.006931602159 112.4059184 37.21775522 3.312490617 1.789762038 
0.0082 137.3087522 100 0.003754350476 0.006948549841 112.4362507 37.30875217 3.312490617 1.789762038 
0.00822 137.3997491 100 0.003763507429 0.006965497524 112.466583 37.39974913 3.312490617 1.789762038 
0.00824 137.4907461 100 0.003772664381 0.006982445206 112.4969154 37.49074609 3.312490617 1.789762038 
0.00826 137.581743 100 0.003781821333 0.006999392889 112.5272477 37.58174304 3.312490617 1.789762038 
0.00828 137.67274 100 0.003790978286 0.007016340571 112.55758 37.67274 3.312490617 1.789762038 
0.0083 137.763737 100 0.003800135238 0.007033288254 112.5879123 37.76373696 3.312490617 1.789762038 
0.00832 137.8547339 100 0.00380929219 0.007050235937 112.6182446 37.85473391 3.312490617 1.789762038 
0.00834 137.9457309 100 0.003818449143 0.007067183619 112.648577 37.94573087 3.312490617 1.789762038 
0.00836 138.0367278 100 0.003827606095 0.007084131302 112.6789093 38.03672783 3.312490617 1.789762038 
0.00838 138.1277248 100 0.003836763048 0.007101078984 112.7092416 38.12772478 3.312490617 1.789762038 
0.0084 138.2187217 100 0.00384592 0.007118026667 112.7395739 38.21872174 3.312490617 1.789762038 
0.00842 138.3097187 100 0.003855076952 0.007134974349 112.7699062 38.3097187 3.312490617 1.789762038 
0.00844 138.4007157 100 0.003864233905 0.007151922032 112.8002386 38.40071565 3.312490617 1.789762038 
0.00846 138.4917126 100 0.003873390857 0.007168869714 112.8305709 38.49171261 3.312490617 1.789762038 
0.00848 138.5827096 100 0.00388254781 0.007185817397 112.8609032 38.58270957 3.312490617 1.789762038 
0.0085 138.6737065 100 0.003891704762 0.007202765079 112.8912355 38.67370652 3.312490617 1.789762038 
0.00852 138.7647035 100 0.003900861714 0.007219712762 112.9215678 38.76470348 3.312490617 1.789762038 
0.00854 138.8557004 100 0.003910018667 0.007236660444 112.9519001 38.85570043 3.312490617 1.789762038 
0.00856 138.9466974 100 0.003919175619 0.007253608127 112.9822325 38.94669739 3.312490617 1.789762038 
0.00858 139.0376943 100 0.003928332571 0.00727055581 113.0125648 39.03769435 3.312490617 1.789762038 
0.0086 139.1286913 100 0.003937489524 0.007287503492 113.0428971 39.1286913 3.312490617 1.789762038 
0.00862 139.2196883 100 0.003946646476 0.007304451175 113.0732294 39.21968826 3.312490617 1.789762038 
0.00864 139.3106852 100 0.003955803429 0.007321398857 113.1035617 39.31068522 3.312490617 1.789762038 
0.00866 139.4016822 100 0.003964960381 0.00733834654 113.1338941 39.40168217 3.312490617 1.789762038 
0.00868 139.4926791 100 0.003974117333 0.007355294222 113.1642264 39.49267913 3.312490617 1.789762038 
0.0087 139.5836761 100 0.003983274286 0.007372241905 113.1945587 39.58367609 3.312490617 1.789762038 
0.00872 139.674673 100 0.003992431238 0.007389189587 113.224891 39.67467304 3.312490617 1.789762038 
0.00874 139.76567 100 0.00400158819 0.00740613727 113.2552233 39.76567 3.312490617 1.789762038 
0.00876 139.856667 100 0.004010745143 0.007423084952 113.2855557 39.85666696 3.312490617 1.789762038 
0.00878 139.9476639 100 0.004019902095 0.007440032635 113.315888 39.94766391 3.312490617 1.789762038 
0.0088 140.0386609 100 0.004029059048 0.007456980317 113.3462203 40.03866087 3.312490617 1.789762038 
